                    0                  1                  2                  3                  4        
   51      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
   52      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
   53      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
   54      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
   55      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
   56      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
   57      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
   58      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
   59      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
   60      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
   61      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
   62      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
   63      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
   64      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
   65      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
   66      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
   67      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
   68      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
   69      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
   70      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
   71      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
   72      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
   73      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
   74      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
   75      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
   76      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
   77      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
   78      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
   79      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
   80      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
   81      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
   82      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
   83      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
   84      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
   85      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
   86      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
   87      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
   88      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
   89      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
   90      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
   91      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
   92      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
   93      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
   94      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
   95      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
   96      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
   97      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
   98      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
   99      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  100      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  101      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  102      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  103      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  104      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  105      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  106      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  107      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  108      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  109      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  110      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  111      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  112      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  113      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  114      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  115      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  116      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  117      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  118      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  119      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  120      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  121      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  122      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  123      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  124      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  125      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  126      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  127      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  128      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  129      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  130      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  131      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  132      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  133      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  134      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  135      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  136      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  137      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  138      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  139      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  140      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  141      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  142      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  143      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  144      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  145      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  146      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  147      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  148      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  149      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  150      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  151      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  152      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  153      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  154      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  155      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  156      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  157      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  158      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  159      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  160      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  161      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  162      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  163      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  164      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  165      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  166      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  167      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  168      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  169      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  170      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  171      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  172      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  173      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  174      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  175      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  176      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  177      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  178      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  179      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  180      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  181      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  182      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  183      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  184      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  185      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  186      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  187      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  188      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  189      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  190      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
  191      0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
                    5                  6                  7                  8                  9        
    0      0.0000000000E+00  -9.1576981073E-02   2.0865965455E-01   8.4953435230E-02  -3.6604654932E-02
    1      0.0000000000E+00  -4.8171159107E-02  -1.3173887855E-02   1.1829195968E-02   2.4885906635E-02
    2      0.0000000000E+00  -3.1234713525E-02   4.0288930247E-02   7.6612452551E-02   3.5508160853E-02
    3      0.0000000000E+00  -5.1591190812E-02   1.6374628943E-01   8.5984150577E-02  -6.6464897171E-02
    4      0.0000000000E+00  -5.8642366375E-02   2.4637662086E-02   2.9918405862E-02   9.3406817438E-02
    5      0.0000000000E+00  -5.7161480154E-02   3.8876633354E-02   5.6643255551E-02  -1.2948392156E-02
    6      0.0000000000E+00   3.5708340430E-02   1.4535035546E-01   1.0993859030E-01  -6.1722017157E-02
    7      0.0000000000E+00  -1.9164221819E-01  -2.6317761652E-02  -1.1286711763E-02   7.1221177594E-02
    8      0.0000000000E+00   7.5696549465E-02   4.6166479303E-02   9.3802128559E-02  -3.7864705964E-04
    9      0.0000000000E+00   1.0751499124E-01   1.2731233580E-01   1.2799686921E-01  -6.0652229634E-02
   10      0.0000000000E+00  -3.7198173692E-01   3.8549855691E-02   1.6268501121E-02   9.9666564118E-02
   11      0.0000000000E+00   1.2121240123E-01   2.4596138419E-02   7.0641750030E-02  -1.4484760938E-02
   12      0.0000000000E+00   4.6849141228E-02   1.9834810548E-01   1.2308331569E-01  -1.1154319440E-02
   13      0.0000000000E+00   3.2392658360E-03   8.6045694950E-02   6.5814899710E-02   1.8714482319E-01
   14      0.0000000000E+00  -2.4455294256E-01   3.1918454030E-02   6.0165448715E-03  -3.3060053613E-02
   15      0.0000000000E+00   1.6492102864E-02   1.4076617178E-01   1.0171002493E-01  -7.1269205584E-02
   16      0.0000000000E+00   8.0730160988E-02   1.4574382930E-01   1.0059704635E-01   2.8972341572E-01
   17      0.0000000000E+00  -3.4229036817E-01   3.9783517270E-02  -2.0927422060E-02  -1.1659048539E-01
   18      0.0000000000E+00   1.9731192922E-02   1.5162673980E-01   1.0586553999E-01  -6.2496904369E-02
   19      0.0000000000E+00  -1.0657812596E-01  -1.3607916551E-01  -7.0864223793E-02   3.0437750661E-02
   20      0.0000000000E+00   1.1893524862E-01   7.2309962811E-02   1.4432632854E-01   2.1482415560E-02
   21      0.0000000000E+00  -3.3637316521E-02  -4.9192452202E-02  -2.5219285464E-02   3.5784268001E-02
   22      0.0000000000E+00  -2.9988164938E-02  -4.9655420329E-02   3.1461447133E-02   2.7260650686E-03
   23      0.0000000000E+00   2.9625981652E-02  -5.7141902326E-02   7.9767854738E-02   2.2577914837E-03
   24      0.0000000000E+00  -5.1982371390E-02  -6.9893898800E-02   1.6246538712E-03   5.5075591075E-02
   25      0.0000000000E+00  -3.6476497035E-02  -4.0857573715E-02   3.2715556166E-02   1.1742323667E-02
   26      0.0000000000E+00   3.0830690620E-02  -8.1625960664E-02   9.1370790705E-02  -1.0613592915E-03
   27      0.0000000000E+00  -5.4222705500E-02  -7.4801919114E-02   3.9535476090E-03   5.9004750861E-02
   28      0.0000000000E+00  -4.3668458715E-02  -6.0585391652E-02   4.3195330931E-02   2.1835876826E-02
   29      0.0000000000E+00   1.3778416499E-02  -9.3442311131E-02   1.2656178750E-01   9.9834116080E-03
   30      0.0000000000E+00  -6.8774611565E-02  -8.3525876357E-02   2.6940121685E-02   7.1348243931E-02
   31      0.0000000000E+00  -3.3787748372E-02  -1.1241479744E-02   2.6761927040E-02   5.1799663182E-03
   32      0.0000000000E+00   5.1916379990E-02  -9.7129746976E-02   6.2012768675E-02  -1.7418420649E-02
   33      0.0000000000E+00  -6.8565327478E-02  -8.0895436254E-02   2.8066619203E-02   7.0000441674E-02
   34      0.0000000000E+00  -2.4168160453E-02   9.4039305274E-03   1.7304540119E-02  -7.0383603220E-03
   35      0.0000000000E+00   6.9119766547E-02  -8.4403000641E-02   2.2738368466E-02  -3.2655328822E-02
   36      0.0000000000E+00  -8.1783652248E-02  -9.3254491904E-02   4.9812124103E-02   8.4861180023E-02
   37      0.0000000000E+00  -1.9380277110E-02   2.7472637647E-02   1.2243115923E-02  -1.2396581809E-02
   38      0.0000000000E+00   8.1859950906E-02  -9.1030885216E-02  -7.9018379895E-04  -4.6970992956E-02
   39      0.0000000000E+00  -5.0628273410E-02  -5.8683051179E-02  -2.4460353552E-06   4.9033792361E-02
   40      0.0000000000E+00  -2.0401950174E-02   5.8827987154E-03   1.4360922911E-02  -1.5769610985E-02
   41      0.0000000000E+00   7.3733621995E-02  -6.5899649984E-02   1.2652418140E-02  -2.9236443581E-02
   42      0.0000000000E+00  -4.3498291285E-02  -5.0377398071E-02  -3.2990635082E-04   4.1460195842E-02
   43      0.0000000000E+00   2.2050475080E-03   2.9452670405E-02   1.2485302680E-02  -4.3091834696E-02
   44      0.0000000000E+00   7.4825449856E-02  -5.5952995332E-02  -3.4877718292E-02  -2.5425132283E-02
   45      0.0000000000E+00  -1.9668759652E-02  -3.1403055359E-02  -2.3643889453E-02   1.3774633646E-02
   46      0.0000000000E+00   2.1601740273E-02   2.0039588224E-02   1.4396804089E-02  -6.9654384379E-02
   47      0.0000000000E+00   5.4682783305E-02  -2.6202700189E-02  -5.3060242679E-02   6.4275913960E-03
   48      0.0000000000E+00  -1.3960915222E-02  -2.8881744361E-02  -1.9419806243E-02  -1.4690700763E-03
   49      0.0000000000E+00   3.9847398841E-02   3.2588595991E-02   2.0368469521E-02  -1.1465642774E-01
   50      0.0000000000E+00   6.1936274313E-02   3.8607923447E-03  -1.1555768567E-01   3.8628192984E-02
   51      0.0000000000E+00   8.4364495643E-03  -7.6693250905E-03  -4.5520202379E-02  -3.0394657723E-02
   52      0.0000000000E+00   5.5221658097E-02   2.4814812856E-02   1.8785081406E-02  -1.4900014664E-01
   53      0.0000000000E+00   4.9117028374E-02   3.1083257314E-02  -1.2917488792E-01   8.0292960044E-02
   54      0.0000000000E+00   1.3468059857E-02  -5.9039531764E-03  -3.9240280927E-02  -4.8303344570E-02
   55      0.0000000000E+00   7.3557360219E-02   3.6937462474E-02   2.9287130030E-02  -2.0233431021E-01
   56      0.0000000000E+00   5.8874828990E-02   6.7031687575E-02  -2.0321412973E-01   1.2494368606E-01
   57      0.0000000000E+00   2.6901202419E-02   1.1669885787E-02  -7.8629772492E-02  -4.5226874004E-02
   58      0.0000000000E+00   5.2223090197E-02   3.6469714338E-03   6.9973167872E-03  -1.3458666811E-01
   59      0.0000000000E+00   2.8257215077E-02   2.7477435241E-02  -7.2026429673E-02   8.3776281401E-02
   60      0.0000000000E+00   5.1975873063E-02   3.5833162415E-02  -1.1068766384E-01  -7.7278459883E-02
   61      0.0000000000E+00   6.9490614166E-02  -2.4013883921E-03  -1.8155984112E-03  -1.7067265894E-01
   62      0.0000000000E+00   1.3244955959E-02   5.2929821010E-02  -7.6015401323E-02   1.2723227401E-01
   63      0.0000000000E+00   2.1476910590E-02   8.3238942427E-03  -8.1398137370E-02  -3.0364191561E-02
   64      0.0000000000E+00   3.3320707273E-02  -1.1292218153E-02   4.7006922613E-03  -8.9840659044E-02
   65      0.0000000000E+00   2.2422248054E-02   2.2335883034E-03  -1.6180923299E-02   5.0675382481E-02
   66      0.0000000000E+00  -1.7995825691E-03  -1.5122162645E-02  -5.2224136066E-02  -2.9831715431E-03
   67      0.0000000000E+00   1.7978629203E-02  -5.2676385605E-03   1.2104356932E-02  -5.8735391872E-02
